['0.0000000e+00', ' 2.1398472e+01', '-3.7991027e+00', ' 2.4707781e+01', '-1.9558276e+01', '-2.6100865e+01', '-1.8511861e+01', '-4.9896885e-01', '-1.6954116e+01', '-1.6174434e+01', '-6.7818098e+00', ' 3.3549935e+00', ' 1.8039066e+01', '-1.9683229e+01', '-1.8339842e+01', ' 9.3797252e+00', '-4.5513085e+00', ' 2.7160444e+01', '-9.6700733e+00', ' 3.4231604e+00', ' 1.9441361e+00', '-7.9816084e+00', ' 1.1454542e+01', '-2.2153420e+01', ' 1.9360816e+01', ' 5.0452188e-01', ' 2.5429889e+01', ' 7.5591115e+00', '-1.1047686e+01', ' 2.3360861e+00', ' 1.7711948e+01', ' 1.1516223e+01', ' 3.4472066e+00', '-9.2468938e-01', ' 1.0353789e+01', ' 1.5884841e+01', ' 6.4962815e+00', '-2.1013385e+01', '-5.0142027e+00', '-1.7470591e+01', ' 1.5553976e+00', ' 5.4802618e+00', ' 2.6787195e+01', ' 7.7050907e-01', ' 1.3534013e+01', ' 3.1925250e+00', ' 1.9347849e+01', ' 2.4391411e+01', ' 6.9701473e+00', '-5.4837915e+00', ' 7.2659437e+00', ' 1.6718847e+01', ' 1.3116689e+01', '-2.1007919e+00', ' 7.4734441e-01', ' 5.6625548e+00', ' 3.5760561e+00', '-1.0356454e+01', ' 3.7326893e+00', ' 1.8675322e-01', '-6.4663321e-01', '-2.1895984e+01', ' 1.0036899e+01', ' 1.3557643e+01', ' 1.8314780e+01', ' 1.2107075e+01', '-8.1425216e+00', '-1.4547388e+00', ' 5.3881221e+00', '-2.7493031e+00', '-5.9073307e+00', ' 5.9155658e+00', ' 1.7802799e+00', '-4.1589803e+00', ' 1.2212500e+01', ' 2.5308937e+00', ' 1.8536456e+01', ' 1.1679953e+01', ' 1.4439611e+01', '-2.7713441e+00', ' 2.4502672e+01', ' 2.0349897e+01', ' 8.4990469e+00', '-1.1918071e+00', '-1.4422591e+01', '-9.8385641e+00', '-6.7394479e+00', ' 1.2375461e+01', ' 6.2942815e+00', '-4.5135676e+00', ' 1.2640773e+01', '-6.0483138e+00', ' 1.1128604e+01', ' 1.5745953e+00', ' 7.3302478e+00', ' 1.2455999e+01', ' 1.8949804e+01', '-3.5675527e+00', '-1.6780453e+00', '-1.0862884e-01']
['1.2375461e+01', '-3.9485775e-01', '-1.9839757e+01', ' 2.0056392e+00', '-1.8052809e+01', '-8.1446863e+00', ' 1.1675505e+01', '-1.4307965e+01', '-4.7049146e+00', ' 2.3730093e+01', ' 2.1180039e+00', '-2.4673537e+00', ' 1.3183643e+01', ' 9.6976710e+00', '-2.0907648e+01', '-2.6346603e+00', '-6.9110817e+00', ' 8.4058672e+00', '-1.5236432e+01', '-1.4280763e+01', ' 7.5286321e+00', ' 2.2472449e+01', '-1.0018490e+01', ' 8.9506985e-01', '-1.3966741e+01', '-1.1965503e+01', '-1.5824958e+01', '-2.0364878e+00', ' 5.2409435e+00', '-1.2265342e+01', ' 4.1165882e+00', ' 2.1903543e+01', '-1.2802493e+01', ' 1.5983036e+01', ' 2.0239992e+01', '-1.9558255e+01', '-1.9196001e+01', ' 6.0980029e+00', ' 2.7539415e+01', ' 2.5609058e+01', '-1.1377513e+01', ' 2.3568123e+01', '-3.7956379e+00', ' 7.8549454e+00', '-1.1760589e+00', '-2.2897597e+01', '-8.1274930e+00', '-1.4134237e+01', ' 1.8715099e+00', ' 1.8152058e+01', '-2.1703303e+01', '-1.0531504e+01', '-1.2010839e+01', '-1.5337994e+01', ' 1.5110530e+01', '-2.2003530e+01', ' 5.8542166e+00', ' 7.7259385e+00', ' 1.8169760e+01', '-8.8543989e+00', ' 1.8899099e+01', '-1.9658726e+01', ' 1.3806669e+01', ' 4.1412960e+00', '-1.9687859e+01', '-1.7817667e+01', ' 1.2493571e+01', '-2.1086203e+01', ' 2.0807749e+01', ' 2.4997903e+01', ' 8.9813286e+00', '-5.5661001e+00', ' 1.6646451e+01', ' 6.5121528e-01', '-1.9801310e+01', '-2.5849098e+00', '-4.6153585e+00', '-1.0201552e+01', ' 8.0638236e+00', ' 1.5642580e+01', ' 1.8419855e+01', ' 2.5391531e+01', ' 9.5304785e+00', ' 1.2767739e+01', ' 2.1974590e+01', ' 1.8020375e+01', '-1.4869414e+01', ' 0.0000000e+00', ' 6.5900321e+00', ' 2.8177819e+00', ' 2.4727287e+01', ' 2.7618493e+01', '-4.2449229e+00', ' 1.3390350e+01', ' 2.2842540e+01', '-1.3660567e+01', '-5.3793763e+00', ' 1.6471802e+01', '-2.3096856e+01', '-1.0306915e+01']
['6.2942815e+00', '-2.3054717e+00', '-2.8287943e+01', ' 4.3146719e+00', '-5.2548327e+00', ' 1.0694032e+01', ' 1.1206534e+01', '-2.3996386e+01', '-1.2337939e+01', '-1.4605697e+01', ' 7.0770816e+00', '-4.0946566e+00', ' 1.3628871e+01', ' 1.1250275e+01', '-1.3849809e+01', '-1.0969633e+01', '-4.4462821e+00', '-4.9339655e+00', ' 1.0528993e+01', '-1.5041655e+01', '-4.5506917e+00', '-1.0885799e+01', ' 1.7383244e+01', '-1.4239529e+01', ' 6.0142919e-01', ' 2.0113993e+01', '-1.6526869e+01', '-8.9990489e+00', ' 1.0588909e+01', '-3.2879000e+00', ' 7.4662053e+00', ' 2.6019711e+01', ' 2.0563222e+01', ' 1.4966469e+01', ' 1.4597527e+01', ' 1.1897761e+01', '-1.0373879e+01', ' 1.4037567e+01', '-1.7162885e+01', ' 1.3109420e+01', ' 1.2281109e+01', '-2.5044904e+01', '-1.7047205e+01', '-1.7411696e+01', ' 6.5375687e+00', '-1.6125550e+00', '-8.0770301e-01', ' 2.3316508e+01', '-3.7548308e+00', ' 1.5128548e+01', '-4.0029395e+00', ' 1.0624082e+01', ' 1.1783411e+00', ' 2.2173179e+01', '-1.8138137e+01', ' 1.0154098e+01', ' 2.1116763e+01', '-2.0620845e+00', '-9.4655748e+00', ' 2.0608231e+01', ' 2.1047670e+01', '-1.7925656e+01', '-7.1420676e+00', ' 1.7836542e+01', ' 2.1279602e+01', '-2.2857502e+00', ' 1.5634912e+01', ' 1.3979375e+01', ' 2.4040618e+00', ' 2.1279816e+01', '-1.6601747e+01', '-2.0942123e+01', '-7.9689990e-01', ' 1.0249467e+00', ' 1.6399844e+01', ' 1.7983395e+01', ' 1.8409819e+01', ' 2.0997482e+01', ' 1.1028772e+01', '-1.1020123e+01', ' 1.3321334e+01', ' 2.8227370e+01', ' 2.7000384e+01', '-1.3320454e+01', '-3.2470702e+01', ' 1.0986382e+01', '-1.4047226e+01', ' 6.5900321e+00', ' 0.0000000e+00', ' 3.6103875e+01', ' 3.0931745e+01', ' 9.3489628e+00', '-2.2657639e+01', ' 9.1508438e+00', ' 9.8676289e+00', ' 4.9915880e+00', ' 2.5638112e+00', ' 1.5308309e+01', '-2.2636744e+01', ' 7.6683478e+00']
['-4.5135676e+00', '-2.4138580e+01', '-5.7563720e+00', ' 1.0293751e+01', ' 1.0865560e+01', ' 2.5018636e+01', '-1.2788922e+01', ' 1.1964725e+01', '-5.1374095e+00', '-5.2736102e+00', '-2.2062350e+01', ' 1.5502648e+01', '-4.3165539e+00', '-2.1655759e+01', '-2.3128016e+00', ' 2.5470017e+00', ' 9.3934041e-01', ' 5.0801821e+00', ' 8.3134851e+00', '-1.1128507e+01', ' 1.4679940e+01', ' 1.3155919e+01', ' 2.1702089e+01', ' 1.2590902e+01', '-7.3511035e+00', ' 5.9165094e+00', '-5.0793643e+00', '-4.6611492e+00', ' 1.8113565e+01', ' 1.5121107e+01', ' 1.1149120e+01', '-2.3207291e+01', ' 2.9877535e+01', ' 1.7461828e+01', '-6.4467713e+00', ' 2.2812171e+01', ' 3.6318788e+00', ' 2.4114292e+01', '-3.9016753e+00', '-1.4399203e+01', ' 1.5858200e+01', '-2.4623784e+01', '-1.9055817e+01', '-2.0179340e+01', '-6.0559872e-01', '-2.5480984e+01', ' 1.0979866e+01', ' 1.9106014e+00', ' 1.6459548e+01', '-9.7758882e+00', ' 1.9931046e+01', '-6.3343833e+00', '-2.7189644e+01', '-2.6088094e+01', '-2.4719180e+01', ' 1.1266432e+01', '-3.0040912e+01', ' 2.5576154e+01', '-3.6173311e+00', ' 2.3078732e+01', ' 2.6914528e+01', ' 7.6510052e+00', '-1.8446826e+01', ' 2.6633952e+01', ' 1.5052639e+01', ' 6.2253623e+00', ' 1.6622336e+01', '-5.4716204e+00', '-2.2921765e+01', '-1.1967395e+01', ' 2.1707565e+01', '-1.1529545e+01', ' 2.0049206e+01', '-2.5332982e+00', ' 2.1736076e+01', ' 3.2592624e+01', ' 2.3174076e+01', ' 1.4048566e+01', '-2.0759934e+01', ' 1.3393938e+00', '-2.3533844e+01', '-1.0196253e+01', '-1.4515263e+01', '-1.4470835e+01', ' 2.2138435e+01', '-2.7618421e+01', ' 2.4042094e+01', ' 2.8177819e+00', ' 3.6103875e+01', ' 0.0000000e+00', '-1.2469774e+01', ' 3.3204804e+00', ' 2.1695612e+01', '-4.6349230e+00', ' 2.4594324e+01', ' 1.1129392e+01', ' 1.3141979e+01', '-2.8829598e+01', ' 1.4399052e+01', '-1.7422156e+01']
['1.2640773e+01', ' 2.2833763e+00', ' 2.2690559e+01', '-1.1588024e+01', '-6.4918098e+00', ' 1.6872906e+01', ' 2.5219257e+01', ' 2.1836226e+01', ' 1.3431677e+01', '-1.8869134e+00', ' 6.0981888e+00', '-1.9632435e+01', '-2.8554965e+00', '-1.2016076e+01', ' 1.3955622e+01', '-2.2312090e+01', ' 2.0171769e+01', ' 5.1615229e+00', '-8.5846671e+00', ' 2.1505684e+01', '-6.9053645e+00', ' 4.7164983e+00', '-1.5290623e+01', ' 2.0482082e+01', ' 1.3682555e+01', '-1.4228672e+01', ' 2.7082161e+01', ' 2.1464243e+00', ' 1.9425042e+01', ' 3.2109645e+01', ' 2.1301794e+01', '-1.0312315e+01', '-2.8648928e+01', ' 2.8286964e+01', ' 6.2265466e+00', '-3.3811121e+01', ' 5.7328352e+00', '-1.5590981e+01', '-1.3573871e+01', '-1.8291244e+01', ' 1.4928617e+01', ' 3.3724501e+01', ' 1.5371171e+00', ' 1.8696052e+01', ' 1.1830871e+01', '-8.5897856e+00', ' 9.8852600e+00', '-2.6997989e+01', ' 1.3905621e+00', ' 1.8439405e+01', '-7.2308683e+00', ' 5.8137417e+00', ' 3.8494741e+00', '-2.6211335e+01', ' 1.6274199e+01', '-2.8832925e+01', ' 1.2461677e+01', '-1.4259705e+01', ' 2.1429254e+00', '-1.2413614e+00', ' 2.1434925e+01', ' 2.7226781e+00', ' 1.1738824e+01', '-2.0456349e+01', '-1.9697011e+01', '-2.0862041e+01', ' 2.4875407e+01', ' 1.2554299e+01', ' 1.9355421e+01', '-3.3372781e+01', ' 7.9411719e+00', ' 2.9405374e+01', ' 1.8518243e+01', ' 1.9977326e+00', '-4.0212782e-01', '-2.6004404e+01', ' 1.8757095e+01', '-5.4760055e+00', ' 3.6202436e+00', ' 1.6142367e+01', '-1.3535029e+01', ' 1.6382010e+01', ' 2.8535089e+01', ' 1.6345007e+01', ' 3.5803910e+01', ' 3.6375195e+01', '-1.4279510e+01', ' 2.4727287e+01', ' 3.0931745e+01', '-1.2469774e+01', ' 0.0000000e+00', ' 3.1997341e+01', '-1.6109546e+01', ' 3.3043685e+01', ' 1.4321794e+01', '-2.7926703e+01', '-7.2081850e+00', ' 2.3374657e+01', '-1.3040654e+01', '-8.3645732e+00']
['-6.0483138e+00', '-1.0453906e+01', ' 8.5944657e+00', '-1.4943089e+01', ' 1.3519187e+01', ' 2.7390480e+01', '-7.8269889e+00', ' 1.9760977e+01', '-1.9651702e+01', '-2.4510051e+01', ' 2.2182759e+01', '-1.2315627e+00', ' 1.0433758e+01', '-8.0538739e+00', '-2.1723472e+00', '-1.5369886e+01', ' 2.4631498e+01', ' 1.0570956e+01', ' 1.7344941e+01', ' 7.1688490e+00', ' 1.3594316e+01', ' 2.2579465e+01', '-8.9680803e+00', '-1.5266598e+01', ' 9.4673756e+00', '-6.9622959e+00', ' 1.0126145e+01', '-5.2305394e+00', '-6.1056822e+00', '-2.3202867e+01', ' 5.8729785e+00', '-8.8363255e+00', '-1.1319892e+01', '-1.7186387e-01', '-2.3565782e+01', '-2.3611255e+01', '-4.4923365e+00', ' 9.1678607e+00', ' 1.4077813e+01', '-2.0414953e+01', ' 4.5205893e-01', ' 2.5371815e+01', ' 2.2449523e+01', '-1.9243532e+00', ' 1.1550603e+01', '-2.1057682e+01', ' 2.6953818e+01', '-3.1343879e+01', '-6.2105986e+00', ' 2.4698964e+01', ' 2.2168268e+00', ' 1.6061448e+01', ' 2.2029864e+01', ' 6.4997597e+00', ' 7.5216577e+00', '-1.6284989e+01', '-8.5083794e-01', '-1.7599614e+01', ' 1.0697066e+01', '-9.3832362e+00', ' 2.0696536e+01', ' 1.4276425e+01', ' 6.8405568e+00', ' 1.6493415e+01', '-2.3206616e+01', '-1.7983026e+01', ' 1.8909291e+01', ' 1.0790536e+01', ' 7.1853915e+00', ' 4.5547135e+00', '-3.7759926e+00', ' 3.4966425e+01', ' 5.5738358e+00', ' 7.8592656e+00', ' 1.6520617e+01', ' 1.1750181e+01', ' 2.1443105e+01', ' 2.1186801e+01', ' 1.9351763e+00', ' 1.7008690e+01', '-2.2913758e+01', ' 2.6180205e+01', '-1.7994607e+01', ' 1.4139622e+01', ' 9.5469819e-01', ' 1.2683848e+01', ' 7.1231162e+00', ' 2.7618493e+01', ' 9.3489628e+00', ' 3.3204804e+00', ' 3.1997341e+01', ' 0.0000000e+00', ' 2.7050773e+01', ' 1.9180255e+01', ' 7.4006183e+00', ' 2.0115440e+01', ' 3.1947781e+00', '-1.9616699e+01', '-1.1930740e+01', ' 1.9824270e+01']
['1.1128604e+01', ' 1.2493739e+01', ' 1.0587947e+01', '-2.8307385e+01', '-1.6301605e+01', ' 1.5247820e+01', '-3.5252609e+00', ' 2.4452255e+01', ' 5.9770528e+00', '-5.0529545e+00', '-1.9841959e+01', ' 3.9681423e+00', ' 1.1428140e+01', '-1.2698093e+01', '-1.6041460e+01', ' 1.5848428e+01', ' 1.9756729e+01', ' 6.8699488e+00', '-7.3656745e+00', '-6.6448965e+00', ' 1.9842618e+01', ' 1.4237393e+01', ' 4.6671177e+00', ' 1.7359521e+01', '-3.2424624e+00', '-6.3197413e+00', ' 1.3854538e+01', '-1.3533132e+01', ' 6.2723707e-01', '-2.1159998e+01', ' 1.8868875e+01', ' 9.0039528e+00', '-9.9514532e+00', '-2.1941026e+01', ' 8.9616427e+00', '-2.7246426e+01', '-1.5678074e+01', ' 4.4135253e+00', ' 2.8961396e+01', ' 2.0051001e+01', '-8.4872576e+00', ' 1.8263881e+01', '-1.2954286e+00', ' 1.3996910e+01', '-9.7057592e+00', '-3.0998177e+01', ' 2.4468189e+01', ' 2.9811805e+01', '-1.7000658e+01', ' 1.7551860e+01', '-3.1097253e+01', '-5.2964858e+00', ' 1.2008635e+00', '-2.4517525e+01', '-1.5687595e+01', '-1.4721919e+01', ' 1.2341426e+01', ' 1.1370537e+00', ' 4.4271061e+00', '-2.1554005e+01', ' 2.4316785e+01', ' 5.1665710e-01', ' 7.2198051e+00', '-1.6789331e+01', ' 6.5437152e+00', '-1.2411465e+01', ' 4.0948830e+00', '-1.4909231e+01', ' 2.9811291e+01', ' 7.0086509e+00', ' 5.8617157e+00', '-3.3882816e+01', ' 1.8763909e+01', '-1.8322507e+00', ' 8.1464260e+00', '-1.7528535e+01', ' 4.2145984e+00', ' 1.5919570e+01', ' 1.8778920e+01', '-3.1617180e+00', ' 2.8649249e+01', ' 3.4704925e+01', ' 3.6770498e+01', '-2.6338317e+01', ' 2.5978840e+01', ' 2.3930111e+01', '-2.3544947e+01', '-4.2449229e+00', '-2.2657639e+01', ' 2.1695612e+01', '-1.6109546e+01', ' 2.7050773e+01', ' 0.0000000e+00', '-1.7765596e+00', ' 2.0295659e+01', ' 9.6398590e+00', ' 1.2009769e+01', ' 2.1081559e+01', '-2.6731355e+01', '-2.6941559e+01']
['1.5745953e+00', '-5.8821030e+00', '-2.2664456e+01', '-1.5341535e+01', ' 7.6605086e+00', ' 2.3168377e+01', '-6.0085715e+00', '-2.4248417e+00', '-4.9006759e-01', '-6.7538858e+00', '-9.8806376e+00', '-1.5102692e+01', '-1.6520955e+01', ' 6.9996259e+00', '-4.6737684e+00', '-1.7398249e+01', '-1.8997877e+01', ' 8.0389496e+00', ' 9.4692105e+00', ' 1.6118434e+01', ' 2.2270919e+01', ' 9.0690291e+00', ' 5.0537717e+00', ' 2.5509753e+01', ' 1.2524755e+01', '-1.6928278e+01', '-3.0490618e+01', ' 2.2644894e+01', '-1.5491142e+01', '-1.6590495e+01', ' 2.2166048e+01', ' 1.8766595e+01', ' 1.2532019e+01', ' 7.6708241e+00', ' 5.5668779e-01', '-2.6454865e+01', ' 1.6505558e+01', '-1.0369182e+01', ' 2.4107526e+00', '-1.6070291e+01', ' 1.6222896e+01', ' 1.0259553e+01', ' 1.8913744e+01', ' 1.0444409e+01', '-1.9296429e+01', ' 1.0440162e+01', ' 1.9968282e+01', '-1.9556494e+01', ' 2.6235252e+01', ' 2.9837468e+01', '-2.0568906e+01', ' 1.3496014e+01', '-1.6493818e+01', '-7.9578387e+00', '-6.1962623e+00', '-2.1840616e+01', ' 3.7724950e+00', ' 1.1008473e+01', '-1.5756380e+01', ' 9.3991660e+00', ' 1.5908299e+01', '-2.0135756e+01', '-2.6684038e+01', ' 1.3866693e+01', ' 1.3876631e+01', '-2.7542746e+01', ' 1.9070743e+01', '-2.4314560e+01', ' 2.8110128e+01', ' 2.7459419e+00', ' 1.8253251e+01', '-3.0578471e+01', ' 1.5568203e+01', '-3.4314441e+00', '-6.2534700e+00', '-1.7262887e+01', ' 3.0855808e+01', '-2.1831164e+01', '-1.9876161e+01', ' 1.3722732e+01', '-2.2057097e+01', '-8.9600470e+00', '-2.5695319e+01', '-2.4074010e+01', ' 2.6139510e+01', '-1.2944694e+01', ' 1.3721258e+01', ' 1.3390350e+01', ' 9.1508438e+00', '-4.6349230e+00', ' 3.3043685e+01', ' 1.9180255e+01', '-1.7765596e+00', ' 0.0000000e+00', ' 1.6058019e+01', '-1.3487870e+00', '-1.5759568e+01', '-2.7657247e+01', ' 2.0009346e+01', ' 2.1616051e+01']
['7.3302478e+00', '-9.4615751e+00', '-1.1916368e+01', ' 1.7693335e+01', ' 1.5285016e+01', '-1.8803898e+01', '-1.8902622e+01', '-1.4990395e+01', ' 8.4347249e+00', '-1.9982023e+01', '-1.9581860e+01', '-1.0330893e+01', '-1.8370166e+01', ' 2.6030337e+01', ' 2.0675141e+01', '-9.6366058e+00', ' 1.7280970e+01', '-1.0739626e+01', '-2.9317596e+00', '-4.2134760e+00', ' 1.3073274e+01', ' 6.5107503e+00', ' 1.9214383e+01', '-1.7560849e+01', '-4.2728050e+00', ' 1.8565802e+01', ' 1.3806717e+01', '-3.0986217e+01', ' 1.3857990e+01', '-1.3529779e+01', '-1.0451307e+01', '-1.7631349e+01', ' 1.2681124e+01', ' 2.4738308e+01', ' 1.6913467e+01', ' 1.7302323e+01', '-7.2226655e+00', ' 3.2031776e+01', ' 2.2815644e+01', ' 1.6654808e+01', '-1.8237169e+01', '-3.1385195e+01', '-3.2287312e+01', '-1.6629752e+01', ' 1.0327502e+01', ' 1.3268500e+00', '-1.4464618e+01', '-1.3916895e+00', '-2.6455277e+01', '-3.0665054e+01', ' 1.4705931e+01', '-1.3083100e+01', '-3.5747181e+00', '-1.8280166e+01', '-2.0848925e+01', ' 2.7193916e+01', '-1.6423405e+01', ' 1.7703464e+01', ' 3.3063369e+00', '-8.6989786e+00', '-1.2484744e+01', ' 2.2319819e+01', ' 1.5463603e+00', ' 2.1748557e+01', ' 3.3509781e+01', ' 1.0462663e+01', '-2.4705636e+01', ' 3.8827931e+00', ' 1.3316261e+01', ' 2.3747093e+01', ' 2.1679503e-01', '-1.7034561e+01', ' 7.2770552e+00', '-1.9787551e+00', ' 7.1660626e+00', ' 1.6377287e+01', '-1.7403968e+01', ' 2.8666380e+01', '-1.7298597e+01', '-1.9854037e+01', '-2.2109224e+01', ' 8.5366808e-02', ' 1.9640157e+01', '-1.6074087e+01', ' 2.6682831e+01', '-1.1260037e+00', ' 8.3487343e+00', ' 2.2842540e+01', ' 9.8676289e+00', ' 2.4594324e+01', ' 1.4321794e+01', ' 7.4006183e+00', ' 2.0295659e+01', ' 1.6058019e+01', ' 0.0000000e+00', '-2.4456787e+01', ' 1.1721838e+01', '-1.3384076e+01', ' 1.7454620e+01', '-8.8633999e+00']
['1.2455999e+01', '-1.8511644e+01', ' 1.2070691e+01', ' 1.2290783e+01', '-1.8462441e+01', '-4.7201849e+00', ' 5.9963655e+00', '-1.4165287e+01', '-9.6997668e-01', '-1.1528207e+01', ' 1.3719481e+01', ' 3.6326804e+00', '-1.4909175e+01', '-4.9491851e+00', ' 1.0543857e+01', '-2.5760182e+01', '-2.3073681e+01', '-1.2046923e+01', '-2.0100551e+01', '-6.6172100e+00', '-2.1050514e+01', '-2.6178162e+01', '-4.3344245e+00', ' 1.4326469e+01', '-1.6753668e+01', '-1.1156632e+01', '-3.0147462e+01', '-2.2947211e+01', '-5.4298160e+00', '-2.3206394e+01', '-4.1045874e+00', '-1.4668163e+01', '-6.4974263e+00', '-7.7264037e+00', '-2.5556596e+01', ' 8.2010726e+00', '-1.4938922e+01', '-1.5328648e+01', '-8.0617492e+00', ' 9.0620076e+00', '-1.0218117e+00', ' 2.1812054e+01', '-2.9710470e+01', '-1.2253683e+01', '-1.1768879e+01', ' 1.1707038e+01', '-8.0469899e+00', '-2.8489238e+01', ' 2.4342156e+01', ' 7.8539957e+00', '-4.0476165e+00', '-2.3447595e+01', '-1.4052788e+01', '-1.3011778e+00', '-1.8680002e+00', '-1.8109829e+01', ' 1.2056066e+01', '-1.3372258e+01', ' 1.3501416e+01', '-9.7395397e+00', '-1.5745061e+00', '-1.0027880e+01', '-2.3882457e+01', '-1.3333048e+01', '-5.2692264e+00', '-2.4912265e+01', '-2.7315818e+01', ' 1.2775218e+01', '-2.4314845e+01', ' 5.7976926e+00', ' 6.9634163e+00', ' 2.0710631e+01', ' 5.6131187e+00', '-1.8664643e+00', '-2.2418406e+01', '-1.8328242e+01', '-4.0076263e+00', '-1.1948005e+01', '-2.7654516e+01', ' 1.5353101e+01', '-2.9659405e+01', '-2.3351376e+01', ' 3.5555854e+01', ' 2.5454496e+01', ' 1.2800519e+01', ' 3.0995944e+01', ' 1.5503840e+01', '-1.3660567e+01', ' 4.9915880e+00', ' 1.1129392e+01', '-2.7926703e+01', ' 2.0115440e+01', ' 9.6398590e+00', '-1.3487870e+00', '-2.4456787e+01', ' 0.0000000e+00', ' 8.8445438e+00', '-1.7739921e+00', ' 9.6573318e+00', ' 2.6951605e+00']
['1.8949804e+01', '-1.2290010e+00', ' 1.3778190e+01', '-2.0641577e+01', ' 1.8618248e+01', ' 1.6141259e+01', '-5.5977715e+00', ' 6.2177843e+00', ' 6.1755332e+00', '-2.8699890e+01', '-6.2050948e+00', '-8.0279247e+00', '-7.1584712e+00', '-7.5112110e+00', '-6.3339675e+00', ' 5.4159333e+00', '-1.4221686e+01', '-1.0092802e+01', '-4.6044812e+00', ' 6.5783973e+00', '-1.6619790e+01', ' 7.5061674e+00', '-2.4161639e+00', '-1.1811796e+01', '-2.6932561e+00', ' 8.5600369e+00', '-2.4762349e+00', '-1.8904888e+01', ' 1.3442991e+01', ' 1.0399832e+01', ' 4.2391092e+00', '-2.5578490e+01', ' 9.5443435e+00', '-1.4412562e+01', ' 2.2564883e+01', ' 2.7798467e+01', '-1.2603471e+01', ' 1.2920878e+01', ' 1.5652366e+01', '-1.9533511e+01', '-8.1538984e+00', '-2.7491336e+01', '-1.5986801e+01', '-1.4890076e+01', '-1.2953989e+01', '-2.7859129e+00', ' 1.6279613e+00', '-2.5627048e+01', '-4.9361446e+00', ' 1.0937458e+01', ' 1.4039703e+01', ' 2.1363082e+01', '-3.3718398e+00', '-1.7104081e+01', ' 1.6295033e+00', ' 1.1800089e+01', '-2.0200739e+01', '-1.8020280e+01', '-1.7274986e+01', '-1.1824538e+01', ' 1.6966390e-01', ' 7.2827473e+00', ' 1.5256022e+01', '-9.0119960e+00', ' 7.9323988e+00', '-5.7690146e+00', '-1.6572340e+01', ' 1.4598099e+00', '-6.6760773e+00', '-2.9053900e+01', '-1.7245223e+01', ' 1.1038008e+01', ' 5.9736956e+00', ' 9.4008071e-01', '-1.7297729e+01', ' 1.3382042e+01', '-2.7289843e+01', '-2.5044122e+00', '-1.6759712e+01', ' 4.4535468e+00', '-2.2478455e+01', '-2.1951378e+01', ' 2.1710673e+01', ' 1.9235084e+01', '-4.4089501e-01', ' 2.2007848e+01', ' 2.2817029e+00', '-5.3793763e+00', ' 2.5638112e+00', ' 1.3141979e+01', '-7.2081850e+00', ' 3.1947781e+00', ' 1.2009769e+01', '-1.5759568e+01', ' 1.1721838e+01', ' 8.8445438e+00', ' 0.0000000e+00', ' 1.1273756e+01', '-2.0320030e+01', ' 1.4036742e+01']
['-3.5675527e+00', '-2.6862591e+00', ' 6.7421902e+00', ' 2.2035286e+00', '-1.3127778e+00', '-4.1488504e+00', '-3.7742112e+00', '-1.2210756e+00', ' 6.2850894e+00', '-1.8599133e+01', '-1.0099898e+01', '-1.6468433e+01', '-1.1327101e+01', ' 2.5827970e+00', ' 1.4979628e+01', '-4.9179999e+00', '-8.5734122e+00', '-3.1786711e+00', '-1.2804755e+00', '-1.1613639e+01', '-2.1404258e+01', '-1.2044578e-01', '-1.8811895e+01', '-2.0194197e+01', '-5.6050858e+00', '-1.7459292e+01', '-2.7780889e+01', '-2.4450182e+01', ' 1.2636440e+01', '-3.4183287e+00', '-6.0371016e+00', '-2.4710230e+01', '-8.8044608e-01', '-1.9479096e+01', ' 1.6014035e+01', ' 2.7042207e+01', '-7.5212186e+00', ' 5.5746208e+00', ' 3.7256097e+00', '-3.5318504e+00', ' 1.7153397e-01', '-2.4616864e+01', ' 1.9168555e+01', '-2.5805274e+01', '-1.8896239e+01', '-2.7176130e+00', ' 3.6924595e+00', '-3.2599567e+01', ' 2.5702814e+00', '-2.4920447e+01', ' 2.5264222e+01', ' 1.3445691e+01', ' 1.4956769e+01', '-1.6280423e+01', ' 1.8889900e+01', '-3.9543637e+00', ' 1.3360035e+00', ' 1.2642005e+01', '-1.0181578e+01', '-1.3764121e+01', ' 1.8331135e+01', ' 1.6959561e+01', '-6.0675967e+00', '-6.2553400e+00', '-1.8544781e+01', '-2.4436158e+01', '-2.1304677e+01', ' 5.5787876e+00', '-1.6154510e+01', '-2.5601690e+01', '-1.3949901e+01', ' 2.7204131e+01', '-1.6885291e+01', '-8.9536294e+00', '-2.8614946e+01', ' 1.2062340e+01', ' 1.6102055e+01', ' 9.7779626e+00', '-3.1109554e+01', ' 1.9099390e+01', '-3.7509882e+01', '-6.1248780e+00', '-3.3465428e+01', ' 2.6404298e+01', ' 2.6136633e+01', '-3.3771956e+01', ' 3.4245562e+01', ' 1.6471802e+01', ' 1.5308309e+01', '-2.8829598e+01', ' 2.3374657e+01', '-1.9616699e+01', ' 2.1081559e+01', '-2.7657247e+01', '-1.3384076e+01', '-1.7739921e+00', ' 1.1273756e+01', ' 0.0000000e+00', ' 3.4482240e+01', ' 4.6109599e+00']
